Date,Close,High,Low,Open,Volume
2025-01-01 14:00:00,93974.7,94174.2,93903.0,94097.3,0
2025-01-01 14:15:00,93666.0,94020.3,93621.4,93974.7,0
2025-01-01 14:30:00,93710.4,93880.6,93408.3,93659.2,0
2025-01-01 14:45:00,93910.4,93963.2,93639.4,93712.9,0
2025-01-01 15:00:00,93715.4,94002.1,93636.0,93910.5,0
2025-01-01 15:15:00,93887.0,93966.7,93643.8,93715.4,0
2025-01-01 15:30:00,93975.0,93981.1,93817.5,93893.5,0
2025-01-01 15:45:00,94160.1,94223.9,93957.5,93975.0,0
2025-01-01 16:00:00,94003.3,94222.0,93976.7,94159.6,0
2025-01-01 16:15:00,93861.3,94003.3,93813.9,94003.3,0
2025-01-01 16:30:00,93740.8,93922.4,93740.8,93869.4,0
2025-01-01 16:45:00,93812.6,93826.2,93635.0,93740.8,0
2025-01-01 17:00:00,93587.6,93864.6,93570.3,93815.0,0
2025-01-01 17:15:00,93701.7,93723.5,93468.0,93587.6,0
2025-01-01 17:30:00,93750.7,93828.7,93680.1,93696.6,0
2025-01-01 17:45:00,93859.1,93906.6,93611.8,93750.7,0
2025-01-01 18:00:00,93734.2,93889.0,93649.5,93857.3,0
2025-01-01 18:15:00,93942.3,93982.9,93730.7,93734.7,0
2025-01-01 18:30:00,94001.5,94033.9,93903.8,93945.0,0
2025-01-01 18:45:00,94058.8,94106.8,93948.5,94001.7,0
2025-01-01 19:00:00,94071.2,94114.5,93987.1,94054.5,0
2025-01-01 19:15:00,93976.8,94071.2,93884.9,94071.2,0
2025-01-01 19:30:00,94142.6,94154.9,93862.6,93979.9,0
2025-01-01 19:45:00,94369.7,94573.5,94089.4,94142.5,0
2025-01-01 20:00:00,94457.0,94543.9,94362.7,94362.7,0
2025-01-01 20:15:00,94461.4,94599.4,94335.8,94442.2,0
2025-01-01 20:30:00,94469.4,94549.3,94388.1,94461.4,0
2025-01-01 20:45:00,94533.6,94608.7,94459.7,94473.0,0
2025-01-01 21:00:00,94514.5,94664.0,94435.9,94532.4,0
2025-01-01 21:15:00,94695.1,94895.8,94504.6,94513.1,0
2025-01-01 21:30:00,94534.2,94735.5,94467.9,94696.9,0
2025-01-01 21:45:00,94719.1,94724.8,94535.6,94535.6,0
2025-01-01 22:00:00,94577.1,94737.4,94425.8,94716.4,0
2025-01-01 22:15:00,94477.1,94600.8,94444.9,94571.0,0
2025-01-01 22:30:00,94685.4,94700.4,94482.1,94482.1,0
2025-01-01 22:45:00,94530.8,94695.5,94499.1,94685.4,0
2025-01-01 23:00:00,94615.1,94719.7,94469.2,94558.1,0
2025-01-01 23:15:00,94400.5,94615.0,94362.6,94615.0,0
2025-01-01 23:30:00,94484.0,94505.4,94314.6,94399.3,0
2025-01-01 23:45:00,94350.2,94509.9,94343.8,94481.9,0
2025-01-02 00:00:00,94292.4,94373.1,94237.5,94358.2,0
2025-01-02 00:15:00,94681.9,94929.9,94124.2,94292.5,0
2025-01-02 00:30:00,94865.8,94918.3,94531.2,94685.1,0
2025-01-02 00:45:00,94862.3,95134.7,94758.7,94864.6,0
2025-01-02 01:00:00,95114.2,95307.5,94871.0,94874.6,0
2025-01-02 01:15:00,94867.0,95196.9,94842.4,95115.3,0
2025-01-02 01:30:00,94777.0,94873.4,94516.2,94866.6,0
2025-01-02 01:45:00,94638.5,94812.2,94634.0,94776.0,0
2025-01-02 02:00:00,94794.2,94892.1,94601.2,94638.7,0
2025-01-02 02:15:00,94801.6,94916.7,94611.4,94793.7,0
2025-01-02 02:30:00,94833.7,94903.2,94612.9,94801.5,0
2025-01-02 02:45:00,95010.3,95010.3,94827.1,94833.7,0
2025-01-02 03:00:00,94792.3,95064.5,94766.2,95004.8,0
2025-01-02 03:15:00,94872.5,94935.7,94791.2,94792.0,0
2025-01-02 03:30:00,94715.7,94887.2,94712.2,94885.1,0
2025-01-02 03:45:00,94809.3,94819.0,94697.1,94712.3,0
2025-01-02 04:00:00,94956.1,95055.7,94798.4,94808.5,0
2025-01-02 04:15:00,94954.0,94992.7,94847.3,94952.5,0
2025-01-02 04:30:00,95612.7,95745.1,94957.6,94957.6,0
2025-01-02 04:45:00,95485.5,95787.7,95456.0,95641.8,0
2025-01-02 05:00:00,95265.7,95496.7,95213.9,95485.5,0
2025-01-02 05:15:00,95545.6,95589.1,95189.2,95265.4,0
2025-01-02 05:30:00,95561.1,95573.7,95474.3,95544.0,0
2025-01-02 05:45:00,95375.1,95570.8,95331.2,95570.8,0
2025-01-02 06:00:00,95331.5,95497.0,95262.4,95374.7,0
2025-01-02 06:15:00,95268.5,95334.1,95202.9,95331.7,0
2025-01-02 06:30:00,95331.8,95396.9,95199.7,95258.3,0
2025-01-02 06:45:00,95393.2,95407.0,95274.7,95335.0,0
2025-01-02 07:00:00,95528.5,95572.3,95350.2,95400.2,0
2025-01-02 07:15:00,95596.4,95662.3,95495.7,95556.4,0
2025-01-02 07:30:00,95666.2,95715.6,95558.5,95599.4,0
2025-01-02 07:45:00,95653.9,95684.7,95523.2,95659.7,0
2025-01-02 08:00:00,95794.2,95870.2,95645.9,95656.5,0
2025-01-02 08:15:00,95544.7,95803.4,95480.4,95794.7,0
2025-01-02 08:30:00,95767.4,95772.2,95466.9,95559.7,0
2025-01-02 08:45:00,95967.4,96035.2,95741.4,95766.4,0
